set,id
71029.6,col379
71029.7,col380
71029.8,col381
71029.9,col382
71030.0,collt01
71030.0,collt10
71030.01,collt11
71030.02,collt12
71030.03,collt01
71030.03,collt10
71030.03,collt11
71030.03,collt12
71030.03,collt04
71030.03,collt08
71030.03,collt06
71030.03,collt09
71030.03,collt05
71030.03,collt03
71030.03,collt02
71030.03,collt07
71030.2,collt02
71030.3,collt03
71030.4,collt04
71030.5,collt05
71030.6,collt06
71030.7,collt07
71030.8,collt08
71030.9,collt09
71031.0,colmar01
71031.0,colmar10
71031.01,colmar11
71031.02,colmar12
71031.03,colmar06
71031.03,colmar03
71031.03,colmar07
71031.03,colmar11
71031.03,colmar01
71031.03,colmar02
71031.03,colmar04
71031.03,colmar09
71031.03,colmar08
71031.03,colmar05
71031.03,colmar10
71031.03,colmar12
71031.2,colmar02
71031.3,colmar03
71031.4,colmar04
71031.5,colmar05
71031.6,colmar06
71031.7,colmar07
71031.8,colmar08
71031.9,colmar09
71040.0,dis019
71040.0,dis020
71040.0,dis023
71040.0,dis022
71040.0,dis021
71040.0,dis010
71042.0,poc036
71042.0,poc038
71042.0,poc041
71042.0,poc040
71042.0,poc042
71042.0,poc035
71042.0,poc039
71042.0,poc037
71043.0,90398pb020
71043.0,90398pb025
71043.0,90398pb018
71043.0,90398pb021
71043.0,90398pb022
71043.0,90398pb023
71043.0,90398pb033
71043.0,90398pb034
71043.0,90398pb035
71043.0,90398pb024
71043.0,90398pb019
71043.0,hp162
71043.0,hp161
71043.0,90398pb036
71043.0,90398pb037
71043.0,90398pb038
71043.0,90398pb026
71043.0,90398pb015
71043.0,hp159
71043.0,90398pb027
71043.0,90398pb028
71043.0,90398pb029
71043.0,90398pb016
71043.0,hp160
71043.0,90398pb017
71043.0,90398pb030
71043.0,90398pb031
71043.0,90398pb032
71044.0,dis042
71044.0,dis043
71044.0,dis045
71044.0,dis046
71044.0,dis044
71200.0,tlm099
71200.0,dim002
71200.0,dim001
71201.0,idea001
71202.0,sim007
71203.0,dim006
71204.0,dim009
71205.0,dim004
71205.0,jw011
71206.0,scd001
71207.0,njo124
71207.0,dim011
71209.0,sh004
71210.0,sh155
71211.0,sim026
71212.0,tlm072
71213.0,tlm098
71214.0,tlm057
71215.0,njo128
71216.0,njo132
71217.0,njo111
71218.0,lor031
71219.0,dim008
71220.0,dim007
71221.0,dim005
71222.0,dim012
71223.0,dim013
71227.0,sim014
71228.0,dim016
71229.0,sh024
71229.0,dim017
71230.0,dim015
71231.0,dim010
71232.0,dim003
71233.0,dim018
71234.0,njo142
71235.0,dim020
71236.0,dim019
71237.0,sh050
71238.0,dim014
71239.0,njo073
71240.0,dim022
71241.0,dim021
71242.0,dim035
71244.0,dim031
71245.0,dim038
71246.0,dim027
71246.0,dim026
71247.0,dim037
71247.0,dim036
71248.0,dim025
71251.0,dim024
71253.0,dim034
71255.0,dim048
71255.0,dim049
71256.0,dim033
71256.0,dim032
71257.0,dim029
71258.0,dim030
71264.0,dim041
71264.0,dim044
71266.0,dim047
71267.0,dim045
71285.0,dim039
71286.0,dim042
71287.0,dim054
71340.0,dim040
71342.0,sh153
71343.0,dim051
71344.0,dim043
71346.0,dim052
71346.0,dim053
71348.0,dim046
71349.0,dim050
71360.0,mar0007
71360.0,mar0003
71360.0,mar0022
71361.0,mar0025
71361.0,mar0026
71361.01,mar0025
71361.01,mar0026
71361.01,mar0028
71361.01,mar0032
71361.01,mar0013
71361.01,mar0014
71361.01,mar0016
71361.01,mar0017
71361.01,mar0020
71361.01,mar0021
71361.2,mar0021
71361.3,mar0028
71361.4,mar0017
71361.5,mar0016
71361.6,mar0014
71361.7,mar0020
71361.8,mar0013
71361.9,mar0032
71362.0,mar0039
71362.0,mar0014
71362.0,mar0037
71363.0,mar0008
71363.0,mar0019
71364.0,mar0033
71364.0,mar0038
71365.0,mar0027
71365.0,mar0023
71365.0,mar0006
71366.0,mar0009
71366.0,mar0061
71366.0,mar0015
71367.0,mar0012
71367.0,mar0024
71368.0,mar0010
71368.0,mar0011
71368.0,mar0018
71368.0,mar0034
71369.0,mar0001
71369.0,mar0002
71369.0,mar0004
71369.0,mar0038
71374.0,mar0036
71376.0,mar0031
71376.0,mar0040
71377.0,mar0030
71377.0,mar0035
71377.0,mar0005
71380.0,mar0022
71380.0,mar0042
71380.0,mar0045
71380.0,mar0041
71381.0,mar0057
71381.0,mar0058
71382.0,mar0046
71382.0,mar0044
71383.0,mar0043
71383.0,mar0052
71383.0,mar0051
71386.0,mar0053
71386.0,mar0050
71386.01,mar0049
71386.01,mar0054
71386.01,mar0048
71386.01,mar0060
71386.01,mar0055
71386.01,mar0059
71386.01,mar0053
71386.01,mar0047
71386.01,mar0056
71386.01,mar0050
71386.2,mar0055
71386.3,mar0049
71386.4,mar0056
71386.5,mar0048
71386.6,mar0054
71386.7,mar0060
71386.8,mar0059
71386.9,mar0047
71387.0,mar0062
71387.0,mar0064
71387.0,mar0063
71387.0,mar0065
71388.0,mar0081
71388.0,mar0072
71389.0,mar0016
71389.0,mar0021
71389.0,mar0076
71390.0,mar0077
71390.0,mar0078
71390.0,mar0080
71390.0,mar0079
71391.0,mar0084
71391.0,mar0083
71391.0,mar0082
71394.0,mar0066
71394.0,mar0075
71394.01,mar0066
71394.01,mar0067
71394.01,mar0069
71394.01,mar0068
71394.01,mar0070
71394.01,mar0073
71394.01,mar0074
71394.01,mar0075
71394.01,mar0072
71394.01,mar0071
71394.2,mar0067
71394.3,mar0068
71394.4,mar0069
71394.5,mar0070
71394.6,mar0071
71394.7,mar0072
71394.8,mar0073
71394.9,mar0074
71398.0,mar0050
71403.0,mar0038
71412.0,mar0022
71699.0,njo501
71699.0,njo574
71699.0,njo577
71699.0,njo575
71699.0,njo576
71700.0,njo574
71701.0,njo596
71702.0,njo584
71702.0,njo580
71702.0,njo581
71704.0,njo574a
71704.0,njo629
71704.0,njo577
71704.0,njo630
71705.0,njo617
71705.0,njo614
71705.0,njo616
71705.0,njo618
71705.0,njo615
71705.0,njo613
71706.0,njo579
71706.0,njo578
71707.0,njo564
71707.0,njo568
71708.0,njo560
71708.0,njo562
71708.0,njo566
71708.0,njo564
71708.0,njo558
71708.0,njo561
71708.0,njo559
71708.0,njo565
71708.0,njo563
71709.0,njo570
71709.0,njo573
71709.0,njo563
71710.0,njo566
71710.0,njo585
71710.0,njo568
71711.0,njo586
71711.0,njo564
71711.0,njo572
71711.0,njo573
71711.0,njo563
71712.0,njo570
71712.0,njo566
71712.0,njo587
71712.0,njo593
71712.0,njo588
71712.0,njo563
71713.0,njo570
71713.0,njo572
71713.0,njo568
71714.0,njo567
71714.0,njo568
71715.0,njo569
71715.0,njo563
71716.0,njo571
71716.0,njo583
71717.0,njo602
71717.0,njo603
71717.0,njo604
71717.0,njo601
71718.0,njo599
71718.0,njo600
71719.0,njo622
71719.0,njo625
71719.0,njo621
71719.0,njo600
71720.0,njo609
71720.0,njo603
71720.0,njo604
71720.0,njo606
71720.0,njo605
71721.0,njo608
71721.0,njo604
71721.0,njo607
71721.0,njo610
71721.0,njo601
71721.0,njo605
71722.0,njo608
71722.0,njo602
71722.0,njo603
71722.0,njo611
71722.0,njo607
71722.0,njo626
71722.0,njo606
71722.0,njo621
71730.0,njo643
71730.0,njo642
71731.0,njo582
71731.0,njo647
71732.0,njo648
71732.0,njo649
71733.0,njo645
71733.0,njo644
71734.0,njo649
71735.0,njo630
71735.0,njo636
71735.0,njo576a
71735.0,njo640
71735.0,njo638
71735.0,njo639
71735.0,njo637
71736.0,njo574a
71736.0,njo650
71736.0,njo575a
71736.0,njo639
71737.0,njo630
71737.0,njo576a
71737.0,njo653
71737.0,njo652
71737.0,njo651
71738.0,njo634
71738.0,njo635
71738.0,njo646
71738.0,njo644
71739.0,njo618
71739.0,njo615
71739.0,njo613
71739.0,njo709
71739.0,njo649
71739.0,njo710
71739.0,njo670
71740.0,njo688
71740.0,njo639
71741.0,njo613
71741.0,njo669
71741.0,njo655
71741.0,njo660
71741.0,njo674
71741.0,njo659
71741.0,njo665
71741.0,njo656
71741.0,njo657
71741.0,njo673
71741.0,njo668
71741.0,njo675
71741.0,njo666
71741.0,njo661
71741.0,njo658
71741.0,njo670
71741.0,njo671
71741.0,njo662
71741.0,njo667
71741.0,njo672
71741.0,njo664
71741.0,njo663
71742.0,njo654
71742.0,njo676
71745.0,njo682
71745.0,njo683
71745.0,njo685
71746.0,njo682
71746.0,njo684
71746.0,njo686
71746.0,njo687
71747.0,njo679
71747.0,njo680
71747.0,njo686
71747.0,njo677
71747.0,njo678
71748.0,njo679
71748.0,njo680
71748.0,njo685
71748.0,njo686
71748.0,njo687
71748.0,njo677
71749.0,njo713
71749.0,njo644
71750.0,njo702
71752.0,njo701
71752.0,njo700
71753.0,njo613
71753.0,njo707
71753.0,njo642
71753.0,njo670
71754.0,njo705
71754.0,njo697
71754.0,njo699
71755.0,njo695
71755.0,njo705
71755.0,njo693
71755.0,njo697
71755.0,njo694
71756.0,njo701
71756.0,njo695
71756.0,njo702
71756.0,njo703
71756.0,njo697
71756.0,njo704
71756.0,njo699
71756.0,njo700
72001.0,nex141
72001.0,nex142
72001.0,nex143
72002.0,nex152
72002.0,nex126
72002.0,nex131
72003.0,nex133
72003.0,nex130
72003.0,nex129
72004.0,nex134
72004.0,nex132
72004.0,nex129
72005.0,nex136
72005.0,nex135
72005.0,nex128
72005.0,nex132
72006.0,nex137
72006.0,nex138
72006.0,nex126
72006.0,nex127
75000.0,sw0442
75000.0,sw0438
75000.0,sw0441
75001.0,sw0444
75001.0,sw0440
75001.0,sw0443
75001.0,sw0436
75002.0,sw0446
75002.0,sw0445
75002.0,sw0448
75002.0,sw0447
75003.0,sw0437
75003.0,sw0451
75004.0,sw0435
75004.0,sw0439
75004.0,sw0445
75005.0,sw0405
75005.0,sw0433
75005.0,sw0434
75006.0,sw0456
75007.0,sw0442
75008.0,sw0457
75009.0,sw0458
75010.0,sw0455
75011.0,sw0427
75012.0,sw0450
75012.0,sw0449
75013.0,sw0452
75013.0,sw0454
75013.0,sw0453
75014.0,sw0291
75014.0,sw0463
75014.0,sw0460
75014.0,sw0462
75014.0,sw0459
75014.0,sw0461
75015.0,sw0467b
75015.0,sw0442
75015.0,sw0468
75016.0,sw0469
75016.0,sw0442
75016.0,sw0965
75017.0,sw0474
75017.0,sw0471
75017.0,sw0472
75017.0,sw0473
75018.0,sw0477
75018.0,sw0476
75018.0,sw0478
75018.0,sw0475
75019.0,sw0482
75019.0,sw0467
75019.0,sw0481
75019.0,sw0480
75019.0,sw0479
75020.0,sw0402
75020.0,sw0217a
75020.0,sw0485
75020.0,sw0483
75020.0,sw0487
75020.0,sw0486
75021.0,sw0488
75021.0,sw0490
75021.0,sw0492
75021.0,sw0491
75021.0,sw0489
75022.0,sw0493
75022.0,sw0494
75022.0,sw0495
75023.0,sw0320
75023.0,sw0370
75023.0,sw0514
75023.0,sw0506
75023.0,sw0505
75023.0,sw0442
75023.0,sw0507
75023.0,sw0473
75024.0,sw0497
75024.0,sw0496
75024.0,sw0498
75025.0,sw0443
75025.0,sw0499
75025.0,sw0501
75025.0,sw0500
75028.0,sw0541
75030.0,sw0539
75031.0,sw0543
75032.0,sw0544
75033.0,sw0545
75034.0,sw0521
75034.0,sw0529
75034.0,sw0520
75035.0,sw0518
75035.0,sw0519
75036.0,sw0523
75036.0,sw0522
75037.0,sw0524
75038.0,sw0526
75039.0,sw0534
75039.0,sw0525
75040.0,sw0515
75040.0,sw0535
75041.0,sw0533
75041.0,sw0536
75042.0,sw0518
75043.0,sw0415
75043.0,sw0530
75043.0,sw0528
75044.0,sw0600
75044.0,sw0533
75044.0,sw0540
75045.0,sw0537
75045.0,sw0441a
75045.0,sw0538
75046.0,sw0452
75046.0,sw0542
75046.0,sw0531
75048.0,sw0574a
75049.0,sw0568
75049.0,sw0567
75049.0,sw0569
75050.0,sw0556
75050.0,sw0557
75050.0,sw0558
75051.0,sw0572
75051.0,sw0573
75051.0,sw0570
75051.0,sw0571
75052.0,sw0548a
75052.0,sw0554
75052.0,sw0553
75052.0,sw0539
75052.0,sw0551
75052.0,sw0552
75053.0,sw0575
75053.0,sw0576
75053.0,sw0577
75054.0,sw0581
75054.0,sw0580
75054.0,sw0568
75054.0,sw0579
75055.0,sw0156
75055.0,sw0586
75055.0,sw0584
75055.0,sw0583
75055.0,sw0582
75056.0,sw0463
75056.0,sw0460
75056.0,sw0598
75056.0,sw0599
75056.0,sw0597
75056.0,sw0596
75056.0,sw0543
75056.0,sw0551
75058.0,sw0593
75058.0,sw0594
75058.0,sw0592
75058.0,sw0591
75059.0,sw0373
75059.0,sw0555
75059.0,sw0589
75059.0,sw0550
75059.0,sw0561
75059.0,sw0562
75059.0,sw0560
75059.0,sw0590
75059.0,sw0551
75059.0,sw0587
75059.0,sw0559
75060.0,sw0611
75060.0,sw0610
75060.0,sw0612
75072.0,sw0608
75074.0,sw0607
75075.0,sw0581
75076.0,sw0609
75077.0,sw0467
75078.0,sw0617
75079.0,sw0604
75079.0,sw0603
75080.0,sw0301
75081.0,sw0619
75081.0,sw0620
75082.0,sw0622
75082.0,sw0623
75082.0,sw0621
75083.0,sw0625
75083.0,sw0624
75084.0,sw0627
75084.0,sw0626
75085.0,sw0629
75086.0,sw0300
75086.0,sw0628
75087.0,sw0488
75087.0,sw0534
75087.0,sw0615
75088.0,sw0614
75088.0,sw0613
75089.0,sw0605
75089.0,sw0606
75090.0,sw0616
75090.0,sw0574
75091.0,sw0594
75091.0,sw0638
75091.0,sw0639
75092.0,sw0415
75092.0,sw0592
75092.0,sw0640
75092.0,sw0641
75092.0,sw0642
75093.0,sw0521
75093.0,sw0636
75093.0,sw0634
75093.0,sw0635
75094.0,sw0643
75094.0,sw0645
75094.0,sw0646
75094.0,sw0644
75095.0,sw0632
75096.0,sw0640
75096.0,sw0651
75096.0,sw0649
75096.0,sw0650
75096.0,sw0652
75097.0,sw0508
75097.0,sw0560
75097.0,sw0683
75097.0,sw0679
75097.0,sw0680
75097.0,sw0678
75097.0,sw0682
75097.0,sw0681
75098.0,sw0568
75098.0,sw0678
75098.0,sw0724
75098.0,sw0731
75098.0,sw0728
75098.0,sw0726
75098.0,sw0730
75098.0,sw0729
75098.0,sw0727
75098.0,sw0736
75098.0,sw0735
75098.0,sw0708
75098.0,sw0734
75098.0,sw0725
75099.0,sw0655
75100.0,sw0656
75100.0,sw0657
75101.0,sw0671
75101.0,sw0670
75101.0,sw0672
75102.0,sw0658
75102.0,sw0660
75102.0,sw0659
75103.0,sw0668
75103.0,sw0669
75103.0,sw0684
75103.0,sw0666
75104.0,sw0671
75104.0,sw0654
75104.0,sw0665
75104.0,sw0664
75104.0,sw0662
75104.0,sw0663
75105.0,sw0674
75105.0,sw0676
75105.0,sw0675
75105.0,sw0673
75106.0,sw0647
75106.0,sw0648
75106.0,sw0616
75106.0,sw0623
75106.0,sw0621
75125.0,sw0705
75126.0,sw0701
75127.0,sw0576
75128.0,sw0621
75129.0,sw0713
75130.0,sw0624
75131.0,sw0699
75131.0,sw0697
75131.0,sw0698
75131.0,sw0696
75132.0,sw0671
75132.0,sw0694
75132.0,sw0695
75133.0,sw0688
75133.0,sw0690
75133.0,sw0687
75133.0,sw0689
75134.0,sw0693
75134.0,sw0691
75134.0,sw0692
75135.0,sw0706
75135.0,sw0704
75136.0,sw0560
75136.0,sw0590
75137.0,sw0710
75137.0,sw0711
75137.0,sw0714
75138.0,sw0568
75138.0,sw0709
75138.0,sw0708
75138.0,sw0712
75139.0,sw0676
75139.0,sw0703
75139.0,sw0717
75140.0,sw0719
75140.0,sw0720
75140.0,sw0721
75140.0,sw0718
75141.0,sw0702
75142.0,sw0519
75142.0,sw0707
75142.0,sw0966
75144.0,sw0827
75144.0,sw0826
75145.0,sw0752
75145.0,sw0751
75146.0,sw0583
75146.0,sw0635
75146.0,sw0763
75146.0,sw1133
75146.0,sw0764
75146.0,sw0762
75146.0,sw0767
75146.0,sw0765
75147.0,sw0756
75147.0,sw0753
75147.0,sw0754
75147.0,sw0755
75148.0,sw0740
75148.0,sw0739
75149.0,sw0666
75149.0,sw0738
75149.0,sw0737
75150.0,sw0743
75150.0,sw0742
75150.0,sw0744
75150.0,sw0741
75151.0,sw0518
75151.0,sw0528
75151.0,sw0745
75151.0,sw0746
75152.0,sw0789
75152.0,sw0795
75153.0,sw0784
75153.0,sw0783
75153.0,sw0797
75154.0,sw0786
75154.0,sw0787
75154.0,sw0785
75154.0,sw0788
75155.0,sw0793
75155.0,sw0792
75155.0,sw0780
75155.0,sw0790
75155.0,sw0791
75156.0,sw0798
75156.0,sw0794
75156.0,sw0781
75156.0,sw0796
75156.0,sw0782
75157.0,sw0749
75157.0,sw0748
75157.0,sw0750
75157.0,sw0747
75158.0,sw0625
75158.0,sw0574
75158.0,sw0759
75158.0,sw0758
75159.0,sw0156
75159.0,sw0529
75159.0,sw0552
75159.0,sw0635
75159.0,sw0773
75159.0,sw0779
75159.0,sw0521b
75159.0,sw0636b
75159.0,sw0768
75159.0,sw0769
75159.0,sw0634a
75159.0,sw0770
75159.0,sw0771
75159.0,sw0774
75159.0,sw0775
75159.0,sw0776
75160.0,sw0800
75161.0,sw0788
75162.0,sw0801
75163.0,sw0802
75164.0,sw0805
75164.0,sw0804
75164.0,sw0803
75164.0,sw0806
75165.0,sw0807
75166.0,sw0666
75166.0,sw0832
75167.0,sw0751
75167.0,sw0830
75167.0,sw0831a
75167.0,sw0828
75168.0,sw0707
75169.0,sw0812
75169.0,sw0810
75169.0,sw0808
75170.0,sw0817
75170.0,sw0811
75171.0,sw0814
75171.0,sw0815
75171.0,sw0813
75172.0,sw0793
75172.0,sw0816
75172.0,sw0809
75172.0,sw0824
75173.0,sw0552
75173.0,sw0620
75174.0,sw0823
75174.0,sw0821
75174.0,sw0822
75175.0,sw0818
75175.0,sw0820
75175.0,sw0819
75176.0,sw0857
75176.0,sw0858
75177.0,sw0671
75177.0,sw0666
75177.0,sw0853
75177.0,sw0854
75178.0,sw0676
75178.0,sw0842
75179.0,sw0859
75179.0,sw0855
75179.0,sw0860
75180.0,sw0840
75180.0,sw0839
75180.0,sw0841
75181.0,sw0933
75181.0,sw0932
75182.0,sw0833
75182.0,sw0837
75183.0,sw0634a
75183.0,sw0829
75183.0,sw0835
75183.0,sw0838
75183.0,sw0834
75183.0,sw0836
75184.0,sw0655
75184.0,sw0742
75184.0,sw0785
75184.0,sw0877
75184.0,sw0876
75184.0,sw0874
75184.0,sw0875
75185.0,sw0634a
75185.0,sw0847
75185.0,sw0852
75185.0,sw0851
75186.0,sw0756
75186.0,sw0848
75186.0,sw0843
75186.0,sw0849
75188.2,sw0865
75188.2,sw0862
75188.2,sw0864
75188.2,sw0863
75188.2,sw1005
75188.3,sw0865
75188.3,sw0862
75188.3,sw0861
75188.3,sw0864
75188.3,sw0863
75189.0,sw0867
75189.0,sw0866
75189.0,sw0868
75189.0,sw0869
75190.0,sw0856
75190.0,sw0855
75190.0,sw0873
75190.0,sw0870
75190.0,sw0871
75190.0,sw0872
75191.0,sw0706
75191.0,sw0845
75191.0,sw0846
75191.0,sw0844
75192.0,sw0676
75192.0,sw0879
75192.0,sw0841
75192.0,sw0878
75194.0,sw0902
75195.0,sw0869
75195.0,sw0883
75196.0,sw0885
75196.0,sw0884
75197.0,sw0671
75197.0,sw0871
75197.0,sw0886
75198.0,sw0620
75198.0,sw0895
75198.0,sw0896
75198.0,sw0897
75199.0,sw0515
75199.0,sw0889
75200.0,sw0887
75200.0,sw0888
75201.0,sw0901
75201.0,sw0904
75201.0,sw0900
75202.0,sw0657
75202.0,sw0891
75202.0,sw0892
75202.0,sw0890
75203.0,sw0956
75203.0,sw0957
75203.0,sw0958
75203.0,sw0959
75204.0,sw0881
75204.0,sw0882
75205.0,sw0771
75205.0,sw0894
75205.0,sw0893
75205.0,sw0898
75206.0,sw0911
75206.0,sw0909
75206.0,sw0910
75207.0,sw0912
75207.0,sw0914
75207.0,sw0913
75208.0,sw0908
75208.0,sw0907
75208.0,sw0906
75209.0,sw0916
75209.0,sw0915
75210.0,sw0917
75210.0,sw0918
75211.0,sw0927
75211.0,sw0919
75211.0,sw0925
75211.0,sw0926
75212.0,sw0929
75212.0,sw0923
75212.0,sw0920
75212.0,sw0924
75212.0,sw0922
75212.0,sw0928
75212.0,sw0921
75213.0,sw0839
75213.0,sw0807
75213.0,sw0857
75213.0,sw0851
75213.0,sw0963
75213.0,sw1134
75213.0,sw0968
75214.0,sw0939
75215.0,sw0941
75215.0,sw0942
75215.0,sw0940
75216.0,sw0866
75216.0,sw0856
75216.0,sw0885
75216.0,sw0947
75217.0,sw0950
75217.0,sw0948
75217.0,sw0949
75217.0,sw0951
75218.0,sw0943
75218.0,sw0952
75218.0,sw0944
75219.0,sw0946
75219.0,sw0955
75219.0,sw0953
75219.0,sw0954
75219.0,sw0945
75220.0,sw0936
75220.0,sw0937
75220.0,sw0938
75220.0,sw0896
75220.0,sw0897
75221.0,sw0552
75221.0,sw0802
75221.0,sw0960
75221.0,sw0961
75222.0,sw0762
75222.0,sw0636b
75222.0,sw0823
75222.0,sw0831a
75222.0,sw0973
75222.0,sw0974
75222.0,sw0971
75222.0,sw0958
75222.0,sw0972
75222.0,sw0970
75222.0,sw0975
75222.0,sw0977
75222.0,sw0969
75222.0,sw0976
75223.0,sw1001
75224.0,sw0808
75225.0,sw0998
75225.0,sw0989
75225.0,sw0990
75225.0,sw0905
75226.0,sw0987
75226.0,sw0988
75226.0,sw0986
75226.0,sw1000
75228.0,sw0992
75229.0,sw0999
75229.0,sw1004
75229.0,sw0994
75229.0,sw0997b
75233.0,sw0530
75233.0,sw0707
75233.0,sw0996
75234.0,sw0996
75234.0,sw1002
75234.0,sw1003
75235.0,sw0991
75235.0,sw0997b
75236.0,sw1006
75237.0,sw0788
75237.0,sw0995
75238.0,sw0513
75238.0,sw1007
75239.0,sw1009
75239.0,sw1008
75240.0,sw1013
75240.0,sw1012
75240.0,sw1010
75240.0,sw1011
75241.0,sw1009
75241.0,sw1015
75241.0,sw1016
75241.0,sw1014
75241.0,sw1017
75242.0,sw1019
75242.0,sw1034
75242.0,sw1018
75243.0,sw0711
75243.0,sw0830
75243.0,sw1022
75243.0,sw1020
75243.0,sw1021
75244.0,sw1036
75244.0,sw0995
75244.0,sw1037
75244.0,sw1035
75245.0,sw0969
75245.0,sw1039
75245.0,sw0983
75245.0,sw0995
75245.0,sw1040
75245.0,sw0905
75245.0,sw1045
75246.0,sw1046
75246.0,sw1045
75247.0,sw0819
75248.0,sw1048
75248.0,sw1047
75249.0,sw1052
75249.0,sw1049
75249.0,sw1050
75249.0,sw1051
75249.0,sw1053
75250.0,sw1054
75250.0,sw1034
75250.0,sw1055
75250.0,sw1056
75251.0,sw0521b
75251.0,sw0636b
75251.0,sw0982
75251.0,sw0983
75251.0,sw0981
75252.0,sw1044
75252.0,sw1043
75254.0,sw1059
75254.0,sw1060
75254.0,sw1057
75254.0,sw1058
75255.0,sw0707
75256.0,sw1063
75256.0,sw1064
75256.0,sw1065
75256.0,sw1061
75256.0,sw0905
75256.0,sw1062
75257.0,sw1067
75257.0,sw1068
75257.0,sw1051
75257.0,sw1066
75258.0,sw1001
75258.0,sw1024
75258.0,sw1023
75259.0,sw1027
75259.0,sw0991
75259.0,sw1025
75259.0,sw1026
75261.0,sw1028
75261.0,sw1002
75261.0,sw1029
75261.0,sw1030
75262.0,sw1032
75262.0,sw1031
75262.0,sw0997b
75263.0,sw1050
75264.0,sw1072
75265.0,sw1073
75265.0,sw1074
75266.0,sw1065
75266.0,sw1076
75266.0,sw1075
75267.0,sw1077
75267.0,sw1078
75267.0,sw1079
75267.0,sw1080
75268.0,sw1009
75268.0,sw1081
75269.0,sw1083
75269.0,sw1082
75270.0,sw1084
75270.0,sw1074
75271.0,sw0897
75271.0,sw1086
75272.0,sw0902
75272.0,sw1066
75272.0,sw1087
75273.0,sw0931
75273.0,sw1088
75273.0,sw1089
75275.0,sw1092
75278.0,sw1051
75279.0,sw1054
75279.0,sw1065
75279.0,sw0997b
75279.0,sw1119
75279.0,sw1117
75279.0,sw1120
75279.0,sw1118
75279.0,sw1121
75280.0,sw1093
75280.0,sw1094
75281.0,sw1095
75283.0,sw0996
75283.0,sw1096
75283.0,sw1097
75284.0,sw1054
75284.0,sw1099
75284.0,sw1098
75286.0,sw0515
75286.0,sw1082
75286.0,sw1100
75288.0,sw0991
75288.0,sw1104
75288.0,sw1105
75288.0,sw1103
75288.0,sw1102
75288.0,sw1101
75290.0,sw0554
75290.0,sw0771
75290.0,sw0893
75290.0,sw0898
75290.0,sw0897
75290.0,sw1046
75290.0,sw1128
75290.0,sw1124
75290.0,sw1131
75290.0,sw1132
75290.0,sw1125
75290.0,sw1127
75290.0,sw1130
75290.0,sw1129
75290.0,sw1126
75291.0,sw0635
75291.0,sw0521b
75291.0,sw1106
75291.0,sw1107
75292.0,sw1057
75292.0,sw1114
75292.0,sw1113
75292.0,sw1115
75292.0,sw1116
75293.0,sw1110
75293.0,sw1109
75293.0,sw1108
75293.0,sw1111
75294.0,sw0971
75294.0,sw1112
75295.0,sw0771
75296.0,sw1112
75296.0,sw1154
75297.0,sw1034
75297.0,sw1145
75298.0,sw1104
75298.0,sw1143
75299.0,sw1074
75299.0,sw1113
75299.0,sw1135
75300.0,sw1136
75300.0,sw1137
75300.0,sw1138
75301.0,sw1036
75301.0,sw1139
75301.0,sw1140
75302.0,sw0635
75302.0,sw1141
75302.0,sw1142
75307.0,sw1074
75307.0,sw1115
75307.0,sw1116
75307.0,sw1170
75307.0,sw1173
75307.0,sw1137
75307.0,sw1174
75309.0,sw1165
75309.0,sw1146
75310.0,sw1096
75310.0,sw1155
75311.0,sw1156
75311.0,sw1157
75311.0,sw1168
75311.0,sw1167
75312.0,sw1135
75312.0,sw1158
75313.0,sw1104
75313.0,sw1176
75313.0,sw1139
75313.0,sw1178
75313.0,sw1180
75313.0,sw1179
75313.0,sw1177
75313.0,sw1181
75313.0,sw1175
75314.0,sw1151
75314.0,sw1152
75314.0,sw1148
75314.0,sw1150
75314.0,sw1149
75314.0,sw1153
75315.0,sw1058
75315.0,sw1113
75315.0,sw1160
75315.0,sw1135
75315.0,sw1161
75315.0,sw1159
75316.0,sw1164
75316.0,sw1163
75316.0,sw1162
75318.0,sw1113
75319.0,sw1172
75319.0,sw1171
75319.0,sw1166
75320.0,sw1178
75320.0,sw1179
75320.0,sw1181
75321.0,sw1166
75323.0,sw1148
75323.0,sw1159
75324.0,sw1161
75325.0,sw1113
75326.0,sw1158
75330.0,sw0906
75339.0,sw0994
75512.0,sw0922
75512.0,sw0921
75522.0,sw1042
75522.0,sw1041
75546.0,mnn011
75546.0,mnn010
75547.0,mnn013
75547.0,mnn014
75549.0,mnn006
75549.0,mnn005
75549.0,mnn004
75550.0,mnn008
75550.0,mnn007
75550.0,mnn009
75551.0,mnn002
75551.0,mnn003
75551.0,mnn001
75810.0,st002
75810.0,st006
75810.0,st004
75810.0,st003
75810.0,st007
75810.0,st008
75810.0,st005
75810.0,st001
75821.0,ang002
75821.0,ang001
75822.0,ang004
75822.0,ang003
75823.0,ang006
75823.0,ang005
75823.0,ang007
75824.0,ang010
75824.0,ang011
75824.0,ang008
75824.0,ang009
75825.0,ang014
75825.0,ang012
75825.0,ang013
75825.0,ang015
75826.0,ang020
75826.0,ang016
75826.0,ang018
75826.0,ang017
75826.0,ang019
75827.0,gb008
75827.0,gb011
75827.0,gb009
75827.0,gb006
75827.0,gb012a
75827.0,gb005a
75827.0,gb013a
75827.0,gb014b
75827.0,gb007
75827.0,gb010
75828.0,gb015
75828.0,gb020
75828.0,gb018
75828.0,gb016
75828.0,gb017
75828.0,gb019
